2.78086 2.79399 2.80706 2.82007 2.83302 2.84591 2.85874 2.87152 2.88423 2.89689 2.9095 2.92205 2.93455 2.947 2.95939 2.97173 2.98402 2.99626 3.00845 3.0206 3.03269 3.04473 3.05673 3.06868 3.08058 3.09244 3.10426 3.11602 3.12775 3.13943 3.15106 3.16266 3.17421 3.18572 3.19719 3.20861 3.22 3.23135 3.24265 3.25392 3.26515 3.27634 3.28749 3.29861 3.30968 3.32072 3.33173 3.34269 3.35362 3.36452 
2.79185 2.80514 2.81837 2.83154 2.84464 2.85769 2.87068 2.88361 2.89648 2.9093 2.92205 2.93476 2.94741 2.96 2.97254 2.98503 2.99747 3.00985 3.02218 3.03447 3.0467 3.05889 3.07103 3.08312 3.09516 3.10715 3.1191 3.13101 3.14286 3.15468 3.16645 3.17818 3.18986 3.2015 3.2131 3.22466 3.23617 3.24765 3.25908 3.27047 3.28183 3.29314 3.30442 3.31566 3.32686 3.33802 3.34915 3.36024 3.37129 3.38231 
2.80278 2.81624 2.82963 2.84296 2.85622 2.86943 2.88257 2.89565 2.90868 2.92164 2.93455 2.94741 2.9602 2.97294 2.98563 2.99827 3.01085 3.02338 3.03585 3.04828 3.06065 3.07298 3.08526 3.09748 3.10966 3.12179 3.13388 3.14592 3.15791 3.16986 3.18176 3.19362 3.20543 3.2172 3.22893 3.24062 3.25226 3.26386 3.27542 3.28694 3.29842 3.30986 3.32126 3.33263 3.34395 3.35523 3.36648 3.37769 3.38886 3.4 
2.81368 2.8273 2.84084 2.85433 2.86775 2.88111 2.89441 2.90765 2.92082 2.93394 2.947 2.96 2.97294 2.98583 2.99867 3.01144 3.02417 3.03684 3.04946 3.06203 3.07454 3.08701 3.09942 3.11178 3.1241 3.13637 3.14859 3.16076 3.17289 3.18496 3.197 3.20899 3.22093 3.23283 3.24469 3.2565 3.26827 3.28 3.29169 3.30333 3.31494 3.3265 3.33802 3.34951 3.36095 3.37236 3.38373 3.39506 3.40635 3.4176 
2.82454 2.83831 2.85202 2.86566 2.87924 2.89275 2.9062 2.91959 2.93292 2.94618 2.95939 2.97254 2.98563 2.99867 3.01164 3.02457 3.03743 3.05025 3.06301 3.07571 3.08837 3.10097 3.11352 3.12602 3.13847 3.15087 3.16323 3.17553 3.18779 3.2 3.21216 3.22428 3.23636 3.24838 3.26037 3.27231 3.2842 3.29606 3.30787 3.31964 3.33137 3.34305 3.3547 3.3663 3.37787 3.3894 3.40088 3.41233 3.42374 3.43511 
2.83535 2.84928 2.86315 2.87694 2.89067 2.90434 2.91794 2.93148 2.94496 2.95838 2.97173 2.98503 2.99827 3.01144 3.02457 3.03763 3.05064 3.06359 3.07649 3.08934 3.10213 3.11487 3.12755 3.14019 3.15278 3.16531 3.1778 3.19024 3.20262 3.21497 3.22726 3.23951 3.25171 3.26386 3.27597 3.28804 3.30006 3.31204 3.32397 3.33587 3.34772 3.35952 3.37129 3.38302 3.3947 3.40635 3.41795 3.42952 3.44105 3.45254 
2.84612 2.86021 2.87423 2.88818 2.90207 2.91589 2.92964 2.94333 2.95696 2.97052 2.98402 2.99747 3.01085 3.02417 3.03743 3.05064 3.06379 3.07688 3.08992 3.1029 3.11583 3.12871 3.14153 3.1543 3.16702 3.17969 3.1923 3.20487 3.21739 3.22986 3.24228 3.25466 3.26699 3.27927 3.2915 3.30369 3.31584 3.32794 3.34 3.35201 3.36399 3.37591 3.3878 3.39965 3.41145 3.42321 3.43494 3.44662 3.45827 3.46987 
2.85685 2.8711 2.88527 2.89938 2.91342 2.92739 2.94129 2.95513 2.96891 2.98262 2.99626 3.00985 3.02338 3.03684 3.05025 3.06359 3.07688 3.09011 3.10329 3.11641 3.12947 3.14248 3.15544 3.16834 3.18119 3.19399 3.20674 3.21944 3.23209 3.24469 3.25724 3.26974 3.28219 3.2946 3.30696 3.31928 3.33155 3.34377 3.35595 3.36809 3.38018 3.39223 3.40423 3.4162 3.42812 3.44 3.45184 3.46364 3.4754 3.48712 
2.86754 2.88194 2.89627 2.91053 2.92472 2.93884 2.9529 2.96688 2.98081 2.99466 3.00845 3.02218 3.03585 3.04946 3.06301 3.07649 3.08992 3.10329 3.1166 3.12986 3.14306 3.1562 3.16929 3.18233 3.19531 3.20824 3.22112 3.23394 3.24672 3.25945 3.27212 3.28475 3.29733 3.30986 3.32235 3.33479 3.34718 3.35952 3.37182 3.38408 3.39629 3.40846 3.42058 3.43267 3.44471 3.4567 3.46866 3.48057 3.49245 3.50428 
2.87819 2.89275 2.90723 2.92164 2.93598 2.95025 2.96446 2.97859 2.99266 3.00666 3.0206 3.03447 3.04828 3.06203 3.07571 3.08934 3.1029 3.11641 3.12986 3.14325 3.15658 3.16986 3.18308 3.19625 3.20936 3.22242 3.23543 3.24838 3.26129 3.27414 3.28694 3.2997 3.3124 3.32506 3.33766 3.35022 3.36274 3.3752 3.38762 3.4 3.41233 3.42462 3.43686 3.44906 3.46121 3.47333 3.4854 3.49743 3.50942 3.52136 
2.88881 2.90352 2.91815 2.93271 2.9472 2.96162 2.97597 2.99025 3.00446 3.01861 3.03269 3.0467 3.06065 3.07454 3.08837 3.10213 3.11583 3.12947 3.14306 3.15658 3.17005 3.18346 3.19681 3.21011 3.22335 3.23654 3.24968 3.26276 3.27579 3.28877 3.3017 3.31457 3.3274 3.34018 3.35291 3.36559 3.37822 3.39081 3.40335 3.41585 3.42829 3.4407 3.45306 3.46537 3.47764 3.48987 3.50206 3.5142 3.5263 3.53836 
2.89938 2.91424 2.92903 2.94374 2.95838 2.97294 2.98744 3.00187 3.01622 3.03051 3.04473 3.05889 3.07298 3.08701 3.10097 3.11487 3.12871 3.14248 3.1562 3.16986 3.18346 3.197 3.21048 3.22391 3.23728 3.2506 3.26386 3.27707 3.29023 3.30333 3.31638 3.32938 3.34233 3.35523 3.36809 3.38089 3.39364 3.40635 3.41901 3.43162 3.44418 3.4567 3.46918 3.48161 3.49399 3.50634 3.51864 3.53089 3.54311 3.55528 
2.90991 2.92493 2.93986 2.95473 2.96951 2.98423 2.99887 3.01344 3.02794 3.04237 3.05673 3.07103 3.08526 3.09942 3.11352 3.12755 3.14153 3.15544 3.16929 3.18308 3.19681 3.21048 3.2241 3.23765 3.25115 3.2646 3.27799 3.29132 3.3046 3.31783 3.33101 3.34413 3.3572 3.37022 3.38319 3.39612 3.40899 3.42181 3.43459 3.44732 3.46 3.47264 3.48523 3.49777 3.51027 3.52273 3.53514 3.54751 3.55983 3.57211 
2.92041 2.93557 2.95066 2.96567 2.9806 2.99546 3.01025 3.02496 3.03961 3.05418 3.06868 3.08312 3.09748 3.11178 3.12602 3.14019 3.1543 3.16834 3.18233 3.19625 3.21011 3.22391 3.23765 3.25134 3.26497 3.27854 3.29205 3.30551 3.31892 3.33227 3.34556 3.35881 3.372 3.38514 3.39823 3.41128 3.42427 3.43721 3.4501 3.46295 3.47574 3.4885 3.5012 3.51386 3.52647 3.53904 3.55156 3.56404 3.57648 3.58887 
2.93087 2.94618 2.96142 2.97658 2.99166 3.00666 3.02159 3.03645 3.05123 3.06594 3.08058 3.09516 3.10966 3.1241 3.13847 3.15278 3.16702 3.18119 3.19531 3.20936 3.22335 3.23728 3.25115 3.26497 3.27872 3.29242 3.30606 3.31964 3.33317 3.34664 3.36006 3.37343 3.38674 3.4 3.41321 3.42637 3.43948 3.45254 3.46554 3.47851 3.49142 3.50428 3.5171 3.52987 3.5426 3.55528 3.56791 3.5805 3.59305 3.60555 
2.94129 2.95675 2.97214 2.98744 3.00267 3.01781 3.03289 3.04788 3.06281 3.07766 3.09244 3.10715 3.12179 3.13637 3.15087 3.16531 3.17969 3.19399 3.20824 3.22242 3.23654 3.2506 3.2646 3.27854 3.29242 3.30624 3.32 3.33371 3.34736 3.36095 3.37449 3.38798 3.40141 3.41479 3.42812 3.4414 3.45462 3.46779 3.48092 3.49399 3.50702 3.52 3.53293 3.54581 3.55865 3.57144 3.58419 3.59689 3.60954 3.62215 
2.95168 2.96729 2.98282 2.99827 3.01364 3.02893 3.04414 3.05928 3.07435 3.08934 3.10426 3.1191 3.13388 3.14859 3.16323 3.1778 3.1923 3.20674 3.22112 3.23543 3.24968 3.26386 3.27799 3.29205 3.30606 3.32 3.33389 3.34772 3.36149 3.3752 3.38886 3.40247 3.41602 3.42952 3.44296 3.45636 3.4697 3.48299 3.49623 3.50942 3.52256 3.53565 3.54869 3.56168 3.57463 3.58753 3.60039 3.6132 3.62596 3.63868 
2.96203 2.97778 2.99346 3.00905 3.02457 3.04 3.05536 3.07064 3.08584 3.10097 3.11602 3.13101 3.14592 3.16076 3.17553 3.19024 3.20487 3.21944 3.23394 3.24838 3.26276 3.27707 3.29132 3.30551 3.31964 3.33371 3.34772 3.36167 3.37556 3.3894 3.40317 3.4169 3.43057 3.44418 3.45774 3.47125 3.48471 3.49811 3.51147 3.52477 3.53802 3.55123 3.56438 3.57749 3.59054 3.60355 3.61652 3.62944 3.64231 3.65513 
2.97234 2.98824 3.00406 3.0198 3.03546 3.05103 3.06653 3.08195 3.09729 3.11256 3.12775 3.14286 3.15791 3.17289 3.18779 3.20262 3.21739 3.23209 3.24672 3.26129 3.27579 3.29023 3.3046 3.31892 3.33317 3.34736 3.36149 3.37556 3.38957 3.40353 3.41743 3.43127 3.44505 3.45879 3.47246 3.48609 3.49966 3.51318 3.52664 3.54006 3.55342 3.56674 3.58 3.59322 3.60638 3.6195 3.63257 3.6456 3.65858 3.67151 
2.98262 2.99867 3.01463 3.03051 3.04631 3.06203 3.07766 3.09322 3.1087 3.1241 3.13943 3.15468 3.16986 3.18496 3.2 3.21497 3.22986 3.24469 3.25945 3.27414 3.28877 3.30333 3.31783 3.33227 3.34664 3.36095 3.3752 3.3894 3.40353 3.4176 3.43162 3.44558 3.45948 3.47333 3.48712 3.50086 3.51454 3.52817 3.54175 3.55528 3.56875 3.58218 3.59555 3.60888 3.62215 3.63538 3.64856 3.66169 3.67478 3.68782 
2.99286 3.00905 3.02516 3.04118 3.05712 3.07298 3.08875 3.10445 3.12006 3.1356 3.15106 3.16645 3.18176 3.197 3.21216 3.22726 3.24228 3.25724 3.27212 3.28694 3.3017 3.31638 3.33101 3.34556 3.36006 3.37449 3.38886 3.40317 3.41743 3.43162 3.44575 3.45983 3.47385 3.48781 3.50171 3.51557 3.52936 3.54311 3.5568 3.57043 3.58402 3.59755 3.61104 3.62447 3.63786 3.65119 3.66448 3.67772 3.69091 3.70405 
3.00307 3.0194 3.03565 3.05182 3.0679 3.08389 3.09981 3.11564 3.13139 3.14706 3.16266 3.17818 3.19362 3.20899 3.22428 3.23951 3.25466 3.26974 3.28475 3.2997 3.31457 3.32938 3.34413 3.35881 3.37343 3.38798 3.40247 3.4169 3.43127 3.44558 3.45983 3.47402 3.48815 3.50223 3.51625 3.53021 3.54412 3.55798 3.57178 3.58553 3.59922 3.61287 3.62646 3.64 3.65349 3.66693 3.68033 3.69367 3.70697 3.72022 
3.01324 3.02972 3.04611 3.06242 3.07864 3.09477 3.11082 3.12679 3.14267 3.15848 3.17421 3.18986 3.20543 3.22093 3.23636 3.25171 3.26699 3.28219 3.29733 3.3124 3.3274 3.34233 3.3572 3.372 3.38674 3.40141 3.41602 3.43057 3.44505 3.45948 3.47385 3.48815 3.5024 3.51659 3.53072 3.5448 3.55882 3.57279 3.5867 3.60056 3.61436 3.62811 3.64181 3.65546 3.66906 3.68261 3.69611 3.70956 3.72296 3.73631 
3.02338 3.04 3.05653 3.07298 3.08934 3.10561 3.12179 3.1379 3.15392 3.16986 3.18572 3.2015 3.2172 3.23283 3.24838 3.26386 3.27927 3.2946 3.30986 3.32506 3.34018 3.35523 3.37022 3.38514 3.4 3.41479 3.42952 3.44418 3.45879 3.47333 3.48781 3.50223 3.51659 3.53089 3.54514 3.55933 3.57346 3.58753 3.60156 3.61552 3.62944 3.6433 3.6571 3.67086 3.68456 3.69822 3.71182 3.72537 3.73888 3.75233 
3.03348 3.05025 3.06692 3.0835 3.1 3.11641 3.13273 3.14897 3.16512 3.18119 3.19719 3.2131 3.22893 3.24469 3.26037 3.27597 3.2915 3.30696 3.32235 3.33766 3.35291 3.36809 3.38319 3.39823 3.41321 3.42812 3.44296 3.45774 3.47246 3.48712 3.50171 3.51625 3.53072 3.54514 3.55949 3.57379 3.58804 3.60222 3.61635 3.63043 3.64445 3.65841 3.67233 3.68619 3.7 3.71376 3.72747 3.74112 3.75473 3.76829 
3.04355 3.06046 3.07727 3.09399 3.11063 3.12717 3.14363 3.16 3.17629 3.19249 3.20861 3.22466 3.24062 3.2565 3.27231 3.28804 3.30369 3.31928 3.33479 3.35022 3.36559 3.38089 3.39612 3.41128 3.42637 3.4414 3.45636 3.47125 3.48609 3.50086 3.51557 3.53021 3.5448 3.55933 3.57379 3.5882 3.60255 3.61685 3.63109 3.64527 3.6594 3.67347 3.68749 3.70146 3.71537 3.72924 3.74305 3.75681 3.77052 3.78418 
3.05359 3.07064 3.08759 3.10445 3.12122 3.1379 3.15449 3.17099 3.18741 3.20375 3.22 3.23617 3.25226 3.26827 3.2842 3.30006 3.31584 3.33155 3.34718 3.36274 3.37822 3.39364 3.40899 3.42427 3.43948 3.45462 3.4697 3.48471 3.49966 3.51454 3.52936 3.54412 3.55882 3.57346 3.58804 3.60255 3.61702 3.63142 3.64576 3.66005 3.67429 3.68847 3.70259 3.71667 3.73068 3.74465 3.75856 3.77243 3.78624 3.8 
3.06359 3.08078 3.09787 3.11487 3.13177 3.14859 3.16531 3.18195 3.1985 3.21497 3.23135 3.24765 3.26386 3.28 3.29606 3.31204 3.32794 3.34377 3.35952 3.3752 3.39081 3.40635 3.42181 3.43721 3.45254 3.46779 3.48299 3.49811 3.51318 3.52817 3.54311 3.55798 3.57279 3.58753 3.60222 3.61685 3.63142 3.64593 3.66038 3.67478 3.68912 3.7034 3.71763 3.73181 3.74593 3.76 3.77402 3.78798 3.80189 3.81576 
3.07356 3.09089 3.10812 3.12525 3.14229 3.15924 3.1761 3.19287 3.20955 3.22614 3.24265 3.25908 3.27542 3.29169 3.30787 3.32397 3.34 3.35595 3.37182 3.38762 3.40335 3.41901 3.43459 3.4501 3.46554 3.48092 3.49623 3.51147 3.52664 3.54175 3.5568 3.57178 3.5867 3.60156 3.61635 3.63109 3.64576 3.66038 3.67494 3.68944 3.70389 3.71828 3.73261 3.74689 3.76112 3.77529 3.78941 3.80347 3.81749 3.83145 
3.0835 3.10097 3.11833 3.1356 3.15278 3.16986 3.18685 3.20375 3.22056 3.23728 3.25392 3.27047 3.28694 3.30333 3.31964 3.33587 3.35201 3.36809 3.38408 3.4 3.41585 3.43162 3.44732 3.46295 3.47851 3.49399 3.50942 3.52477 3.54006 3.55528 3.57043 3.58553 3.60056 3.61552 3.63043 3.64527 3.66005 3.67478 3.68944 3.70405 3.7186 3.7331 3.74753 3.76191 3.77624 3.79051 3.80473 3.8189 3.83301 3.84708 
3.09341 3.11101 3.12851 3.14592 3.16323 3.18044 3.19756 3.21459 3.23153 3.24838 3.26515 3.28183 3.29842 3.31494 3.33137 3.34772 3.36399 3.38018 3.39629 3.41233 3.42829 3.44418 3.46 3.47574 3.49142 3.50702 3.52256 3.53802 3.55342 3.56875 3.58402 3.59922 3.61436 3.62944 3.64445 3.6594 3.67429 3.68912 3.70389 3.7186 3.73326 3.74785 3.76239 3.77688 3.79131 3.80568 3.82 3.83427 3.84848 3.86264 
3.10329 3.12103 3.13866 3.1562 3.17364 3.19099 3.20824 3.2254 3.24247 3.25945 3.27634 3.29314 3.30986 3.3265 3.34305 3.35952 3.37591 3.39223 3.40846 3.42462 3.4407 3.4567 3.47264 3.4885 3.50428 3.52 3.53565 3.55123 3.56674 3.58218 3.59755 3.61287 3.62811 3.6433 3.65841 3.67347 3.68847 3.7034 3.71828 3.7331 3.74785 3.76255 3.77719 3.79178 3.80631 3.82079 3.83521 3.84957 3.86388 3.87814 
3.11313 3.13101 3.14878 3.16645 3.18402 3.2015 3.21888 3.23617 3.25337 3.27047 3.28749 3.30442 3.32126 3.33802 3.3547 3.37129 3.3878 3.40423 3.42058 3.43686 3.45306 3.46918 3.48523 3.5012 3.5171 3.53293 3.54869 3.56438 3.58 3.59555 3.61104 3.62646 3.64181 3.6571 3.67233 3.68749 3.70259 3.71763 3.73261 3.74753 3.76239 3.77719 3.79194 3.80663 3.82126 3.83583 3.85035 3.86482 3.87923 3.89358 
3.12295 3.14096 3.15886 3.17666 3.19437 3.21198 3.22949 3.24691 3.26423 3.28146 3.29861 3.31566 3.33263 3.34951 3.3663 3.38302 3.39965 3.4162 3.43267 3.44906 3.46537 3.48161 3.49777 3.51386 3.52987 3.54581 3.56168 3.57749 3.59322 3.60888 3.62447 3.64 3.65546 3.67086 3.68619 3.70146 3.71667 3.73181 3.74689 3.76191 3.77688 3.79178 3.80663 3.82141 3.83614 3.85082 3.86544 3.88 3.89451 3.90896 
3.13273 3.15087 3.16891 3.18685 3.20468 3.22242 3.24006 3.25761 3.27506 3.29242 3.30968 3.32686 3.34395 3.36095 3.37787 3.3947 3.41145 3.42812 3.44471 3.46121 3.47764 3.49399 3.51027 3.52647 3.5426 3.55865 3.57463 3.59054 3.60638 3.62215 3.63786 3.65349 3.66906 3.68456 3.7 3.71537 3.73068 3.74593 3.76112 3.77624 3.79131 3.80631 3.82126 3.83614 3.85097 3.86575 3.88046 3.89513 3.90973 3.92428 
3.14248 3.16076 3.17893 3.197 3.21497 3.23283 3.2506 3.26827 3.28585 3.30333 3.32072 3.33802 3.35523 3.37236 3.3894 3.40635 3.42321 3.44 3.4567 3.47333 3.48987 3.50634 3.52273 3.53904 3.55528 3.57144 3.58753 3.60355 3.6195 3.63538 3.65119 3.66693 3.68261 3.69822 3.71376 3.72924 3.74465 3.76 3.77529 3.79051 3.80568 3.82079 3.83583 3.85082 3.86575 3.88062 3.89543 3.91019 3.92489 3.93954 
3.15221 3.17062 3.18892 3.20712 3.22521 3.24321 3.2611 3.2789 3.2966 3.31421 3.33173 3.34915 3.36648 3.38373 3.40088 3.41795 3.43494 3.45184 3.46866 3.4854 3.50206 3.51864 3.53514 3.55156 3.56791 3.58419 3.60039 3.61652 3.63257 3.64856 3.66448 3.68033 3.69611 3.71182 3.72747 3.74305 3.75856 3.77402 3.78941 3.80473 3.82 3.83521 3.85035 3.86544 3.88046 3.89543 3.91035 3.9252 3.94 3.95474 
3.1619 3.18044 3.19887 3.2172 3.23543 3.25355 3.27157 3.2895 3.30733 3.32506 3.34269 3.36024 3.37769 3.39506 3.41233 3.42952 3.44662 3.46364 3.48057 3.49743 3.5142 3.53089 3.54751 3.56404 3.5805 3.59689 3.6132 3.62944 3.6456 3.66169 3.67772 3.69367 3.70956 3.72537 3.74112 3.75681 3.77243 3.78798 3.80347 3.8189 3.83427 3.84957 3.86482 3.88 3.89513 3.91019 3.9252 3.94015 3.95505 3.96989 
3.17156 3.19024 3.2088 3.22726 3.24561 3.26386 3.28201 3.30006 3.31801 3.33587 3.35362 3.37129 3.38886 3.40635 3.42374 3.44105 3.45827 3.4754 3.49245 3.50942 3.5263 3.54311 3.55983 3.57648 3.59305 3.60954 3.62596 3.64231 3.65858 3.67478 3.69091 3.70697 3.72296 3.73888 3.75473 3.77052 3.78624 3.80189 3.81749 3.83301 3.84848 3.86388 3.87923 3.89451 3.90973 3.92489 3.94 3.95505 3.97004 3.98497 
3.18119 3.2 3.2187 3.23728 3.25576 3.27414 3.29242 3.31059 3.32866 3.34664 3.36452 3.38231 3.4 3.4176 3.43511 3.45254 3.46987 3.48712 3.50428 3.52136 3.53836 3.55528 3.57211 3.58887 3.60555 3.62215 3.63868 3.65513 3.67151 3.68782 3.70405 3.72022 3.73631 3.75233 3.76829 3.78418 3.8 3.81576 3.83145 3.84708 3.86264 3.87814 3.89358 3.90896 3.92428 3.93954 3.95474 3.96989 3.98497 4 
